vp, block, trial, practice, featureBias, soundBias, direction, startFeature, overlap, response, RT
11, 9, 11, 0, 2, 2, 2, 1, 1, 1, 0.000
11, 9, 12, 0, 1, 3, 2, 2, 1, 1, 0.000
11, 9, 13, 0, 3, 2, 1, 2, 1, 2, 0.000
11, 9, 14, 0, 3, 2, 2, 2, 2, 2, 0.000
11, 9, 15, 0, 2, 2, 1, 1, 2, 2, 0.000
11, 9, 16, 0, 2, 3, 2, 1, 1, 1, 0.000
11, 9, 17, 0, 2, 1, 2, 1, 1, 1, 0.000
11, 9, 18, 0, 3, 1, 1, 2, 1, 2, 0.000
11, 9, 19, 0, 3, 3, 2, 2, 1, 2, 0.000
11, 9, 20, 0, 1, 1, 2, 1, 2, 1, 0.000
11, 9, 21, 0, 1, 3, 1, 2, 2, 1, 0.000
11, 9, 22, 0, 3, 2, 2, 1, 2, 2, 0.000
11, 9, 23, 0, 1, 1, 1, 1, 2, 1, 0.000
11, 9, 24, 0, 1, 2, 2, 2, 1, 1, 0.000
11, 9, 25, 0, 1, 2, 1, 2, 2, 1, 0.000
11, 9, 26, 0, 3, 1, 2, 1, 2, 2, 0.000
11, 9, 27, 0, 2, 3, 2, 2, 1, 1, 0.000
11, 9, 28, 0, 3, 3, 2, 1, 2, 2, 0.000
11, 9, 29, 0, 1, 2, 1, 1, 2, 1, 0.000
11, 9, 30, 0, 3, 3, 1, 1, 2, 2, 0.000
11, 9, 31, 0, 2, 3, 1, 1, 2, 1, 0.000
11, 9, 32, 0, 3, 1, 2, 2, 1, 2, 0.000
11, 9, 33, 0, 3, 2, 1, 1, 1, 2, 0.000
11, 9, 34, 0, 2, 2, 1, 2, 1, 2, 0.000
11, 9, 35, 0, 3, 1, 1, 1, 1, 1, 0.000
11, 9, 36, 0, 2, 2, 2, 2, 2, 1, 0.000
11, 10, 1, 0, 1, 3, 1, 1, 1, 1, 0.000
11, 10, 2, 0, 1, 2, 2, 1, 2, 1, 0.000
11, 10, 3, 0, 2, 2, 2, 2, 2, 1, 0.000
11, 10, 4, 0, 2, 2, 1, 1, 1, 2, 0.000
11, 10, 5, 0, 1, 3, 2, 2, 1, 1, 0.000
11, 10, 6, 0, 2, 1, 2, 2, 1, 1, 0.000
11, 10, 7, 0, 1, 2, 1, 1, 1, 1, 0.000
11, 10, 8, 0, 3, 3, 2, 1, 1, 2, 0.000
11, 10, 9, 0, 3, 2, 2, 1, 1, 2, 0.000
11, 10, 10, 0, 2, 1, 2, 1, 2, 1, 0.000
11, 10, 11, 0, 1, 1, 1, 1, 2, 1, 0.000
11, 10, 12, 0, 1, 3, 1, 2, 1, 1, 0.000
11, 10, 13, 0, 1, 3, 2, 1, 1, 1, 0.000
11, 10, 14, 0, 3, 1, 1, 1, 2, 2, 0.000
11, 10, 15, 0, 3, 1, 1, 2, 2, 2, 38.000
11, 10, 16, 0, 1, 2, 2, 2, 2, 1, 0.000
